Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
1990,Manitoba,38,Agriculture,Crop Production,,,,1.700523859,Mt
1990,Manitoba,39,Agriculture,Animal Production,,,,2.410920726,Mt
1990,Saskatchewan,0,Provincial Inventory Total,,,,y,42.46735467,Mt
1990,Saskatchewan,1,Oil and Gas,,,,y,11.09965281,Mt
1990,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,y,9.928283152,Mt
1990,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,1.287465321,Mt
1990,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,6.217937904,Mt
1990,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,3.19306355,Mt
1990,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,3.024874354,Mt
1990,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,0.02257514,Mt
1990,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,0.02257514,Mt
1990,Saskatchewan,44,Coal Production,,,,,0.052259825,Mt
1990,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.400304786,Mt
1990,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,y,1.171369661,Mt
1990,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.654184277,Mt
1990,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.517185384,Mt
1990,Saskatchewan,16,Electricity,,,,,11.12774095,Mt
1990,Saskatchewan,17,Transport,,,,y,4.921615524,Mt
1990,Saskatchewan,18,Transport,Passenger Transport,,,y,2.487271433,Mt
1990,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.239316475,Mt
1990,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.247954958,Mt
1990,Saskatchewan,21,Transport,Freight Transport,,,y,1.69135216,Mt
1990,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1.637970331,Mt
1990,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,,0.05338183,Mt
1990,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.742991931,Mt
1990,Saskatchewan,25,Heavy Industry,,,,y,1.709019428,Mt
1990,Saskatchewan,26,Heavy Industry,Mining,,,,1.043921397,Mt
1990,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.014648509,Mt
1990,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,,0.318043321,Mt
1990,Saskatchewan,29,Heavy Industry,Iron and Steel,,,,0.014413542,Mt
1990,Saskatchewan,30,Heavy Industry,Cement,,,,0.124239667,Mt
1990,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,,0.000718808,Mt
1990,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,,0.193034185,Mt
1990,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.785018898,Mt
1990,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.469184974,Mt
1990,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.250545442,Mt
1990,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.065288482,Mt
1990,Saskatchewan,33,Buildings,,,,y,3.154480584,Mt
1990,Saskatchewan,34,Buildings,Service Industry,,,,1.022950691,Mt
1990,Saskatchewan,35,Buildings,Residential,,,,2.131529893,Mt
1990,Saskatchewan,40,Waste,,,,y,0.894715184,Mt
1990,Saskatchewan,41,Waste,Solid Waste,,,,0.818732887,Mt
1990,Saskatchewan,42,Waste,Wastewater,,,,0.075982297,Mt
1990,Saskatchewan,36,Agriculture,,,,y,8.722851458,Mt
1990,Saskatchewan,37,Agriculture,On Farm Fuel Use,,,,2.753984564,Mt
1990,Saskatchewan,38,Agriculture,Crop Production,,,,1.8866296,Mt
1990,Saskatchewan,39,Agriculture,Animal Production,,,,4.082237294,Mt
1990,Alberta,0,Provincial Inventory Total,,,,y,165.4817753,Mt
1990,Alberta,1,Oil and Gas,,,,y,62.47500003,Mt
1990,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,y,58.86960749,Mt
1990,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,26.17866924,Mt
1990,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,13.71014662,Mt
1990,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,8.58094613,Mt
1990,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,5.129200486,Mt
1990,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,15.10753694,Mt
1990,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,2.228305395,Mt
1990,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,8.352432049,Mt
1990,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,4.526799496,Mt
1990,Alberta,44,Coal Production,,,,,0.836008821,Mt
1990,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,3.873254692,Mt
1990,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,3.605392539,Mt
1990,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3.191993109,Mt
1990,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.413399429,Mt
1990,Alberta,16,Electricity,,,,,39.7677172,Mt
1990,Alberta,17,Transport,,,,y,15.2605551,Mt
1990,Alberta,18,Transport,Passenger Transport,,,y,9.107446711,Mt
1990,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,7.99683978,Mt
1990,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.110606932,Mt
1990,Alberta,21,Transport,Freight Transport,,,y,4.52163291,Mt
1990,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4.28761188,Mt
1990,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,0.234021029,Mt
1990,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.631475479,Mt
1990,Alberta,25,Heavy Industry,,,,y,12.83508423,Mt
1990,Alberta,26,Heavy Industry,Mining,,,,0.288098616,Mt
1990,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.4755831,Mt
1990,Alberta,28,Heavy Industry,Pulp and Paper,,,,0.534392784,Mt
1990,Alberta,29,Heavy Industry,Iron and Steel,,,,0.145065267,Mt
1990,Alberta,30,Heavy Industry,Cement,,,,1.218501068,Mt
1990,Alberta,31,Heavy Industry,Lime and Gypsum,,,,0.179344042,Mt
1990,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,9.994099355,Mt
1990,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,6.272062064,Mt
1990,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,4.819334772,Mt
1990,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,1.039508705,Mt
1990,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.413218587,Mt
1990,Alberta,33,Buildings,,,,y,12.20094137,Mt
1990,Alberta,34,Buildings,Service Industry,,,,5.299606995,Mt
1990,Alberta,35,Buildings,Residential,,,,6.901334376,Mt
1990,Alberta,40,Waste,,,,y,1.717897583,Mt
1990,Alberta,41,Waste,Solid Waste,,,,1.499097687,Mt
1990,Alberta,42,Waste,Wastewater,,,,0.212595362,Mt
1990,Alberta,43,Waste,Waste Incineration,,,,0.006204533,Mt
1990,Alberta,36,Agriculture,,,,y,14.11650895,Mt
1990,Alberta,37,Agriculture,On Farm Fuel Use,,,,2.081116807,Mt
1990,Alberta,38,Agriculture,Crop Production,,,,2.435006611,Mt
1990,Alberta,39,Agriculture,Animal Production,,,,9.600385527,Mt
1990,British Columbia,0,Provincial Inventory Total,,,,y,50.25519834,Mt
1990,British Columbia,1,Oil and Gas,,,,y,7.875295465,Mt
1990,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,6.413751641,Mt
1990,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,4.375138977,Mt
1990,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.564146157,Mt
1990,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.564146157,Mt
1990,British Columbia,44,Coal Production,,,,,1.724015393,Mt
1990,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.474466508,Mt
1990,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,1.461543823,Mt
1990,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1.311649039,Mt
1990,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.149894784,Mt
1990,British Columbia,16,Electricity,,,,,0.864234351,Mt
1990,British Columbia,17,Transport,,,,y,15.07684558,Mt
1990,British Columbia,18,Transport,Passenger Transport,,,y,9.234372384,Mt
1990,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,7.784083331,Mt
1990,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.450289053,Mt
1990,British Columbia,21,Transport,Freight Transport,,,y,5.121457848,Mt
1990,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4.22643661,Mt
1990,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,0.895021238,Mt
1990,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.721015352,Mt
1990,British Columbia,25,Heavy Industry,,,,y,9.015148592,Mt
1990,British Columbia,26,Heavy Industry,Mining,,,,0.451295691,Mt
1990,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.082403351,Mt
1990,British Columbia,28,Heavy Industry,Pulp and Paper,,,,4.07547255,Mt
1990,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.097926112,Mt
1990,British Columbia,30,Heavy Industry,Cement,,,,1.103307058,Mt
1990,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.235686829,Mt
1990,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.969057,Mt
1990,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.333164765,Mt
1990,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1.516472605,Mt
1990,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.628989211,Mt
1990,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.18770295,Mt
1990,British Columbia,33,Buildings,,,,y,7.653518668,Mt
1990,British Columbia,34,Buildings,Service Industry,,,,3.070959933,Mt
1990,British Columbia,35,Buildings,Residential,,,,4.582558735,Mt
1990,British Columbia,40,Waste,,,,y,2.409889429,Mt
1990,British Columbia,41,Waste,Solid Waste,,,,2.236388261,Mt
1990,British Columbia,42,Waste,Wastewater,,,,0.168878954,Mt
1990,British Columbia,43,Waste,Waste Incineration,,,,0.004622215,Mt
1990,British Columbia,36,Agriculture,,,,y,2.303086096,Mt
1990,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.392670007,Mt
1990,British Columbia,38,Agriculture,Crop Production,,,,0.158375446,Mt
1990,British Columbia,39,Agriculture,Animal Production,,,,1.752040643,Mt
1990,Yukon,0,Territorial Inventory Total,,,,y,0.545874878,Mt
1990,Yukon,1,Oil and Gas,,,,y,0.000409508,Mt
1990,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,0.000409508,Mt
1990,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.000409508,Mt
1990,Yukon,16,Electricity,,,,,0.090232443,Mt
1990,Yukon,17,Transport,,,,y,0.224898163,Mt
1990,Yukon,18,Transport,Passenger Transport,,,y,0.149173376,Mt
1990,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.114169735,Mt
1990,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.035003641,Mt
1990,Yukon,21,Transport,Freight Transport,,,y,0.062465155,Mt
1990,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.053451416,Mt
1990,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,0.009013739,Mt
1990,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.013259631,Mt
1990,Yukon,25,Heavy Industry,,,,y,0.073937782,Mt
1990,Yukon,26,Heavy Industry,Mining,,,,0.072065947,Mt
1990,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.00035148,Mt
1990,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.000335095,Mt
1990,Yukon,29,Heavy Industry,Iron and Steel,,,,0.000335095,Mt
1990,Yukon,30,Heavy Industry,Cement,,,,0.000335095,Mt
1990,Yukon,31,Heavy Industry,Lime and Gypsum,,,,1.6385E-05,Mt
1990,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000498687,Mt
1990,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.027425525,Mt
1990,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.007455942,Mt
1990,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.015539878,Mt
1990,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.004429704,Mt
1990,Yukon,33,Buildings,,,,y,0.109240197,Mt
1990,Yukon,34,Buildings,Service Industry,,,,0.077892593,Mt
1990,Yukon,35,Buildings,Residential,,,,0.031347604,Mt
1990,Yukon,40,Waste,,,,y,0.015844431,Mt
1990,Yukon,41,Waste,Solid Waste,,,,0.014098893,Mt
1990,Yukon,42,Waste,Wastewater,,,,0.001745538,Mt
1990,Yukon,36,Agriculture,,,,y,0.003886828,Mt
1990,Yukon,37,Agriculture,On Farm Fuel Use,,,,0.003886828,Mt
1990,Northwest Territories,0,Territorial Inventory Total,,,,y,1.781192591,Mt
1990,Northwest Territories,1,Oil and Gas,,,,y,0.389751153,Mt
1990,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,0.380998257,Mt
1990,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.121878425,Mt
1990,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.259119686,Mt
1990,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.259119686,Mt
1990,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.47122E-07,Mt
1990,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,0.008752896,Mt
1990,Northwest Territories,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.008752896,Mt
1990,Northwest Territories,16,Electricity,,,,,0.15631282,Mt
1990,Northwest Territories,17,Transport,,,,y,0.524400405,Mt
1990,Northwest Territories,18,Transport,Passenger Transport,,,y,0.269081796,Mt
1990,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.06031693,Mt
1990,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.208764865,Mt
1990,Northwest Territories,21,Transport,Freight Transport,,,y,0.212898413,Mt
1990,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.044054338,Mt
1990,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,0.168844075,Mt
1990,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.042420196,Mt
1990,Northwest Territories,25,Heavy Industry,,,,y,0.193001391,Mt
1990,Northwest Territories,26,Heavy Industry,Mining,,,,0.192705692,Mt
1990,Northwest Territories,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,5.8986E-05,Mt
1990,Northwest Territories,28,Heavy Industry,Pulp and Paper,,,,2.9493E-05,Mt
1990,Northwest Territories,29,Heavy Industry,Iron and Steel,,,,2.9493E-05,Mt
1990,Northwest Territories,30,Heavy Industry,Cement,,,,2.9493E-05,Mt
1990,Northwest Territories,31,Heavy Industry,Lime and Gypsum,,,,2.9493E-05,Mt
1990,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000118741,Mt
1990,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.073353873,Mt
1990,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.02868602,Mt
1990,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.042298425,Mt
1990,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.002369428,Mt
1990,Northwest Territories,33,Buildings,,,,y,0.407740933,Mt
1990,Northwest Territories,34,Buildings,Service Industry,,,,0.252068311,Mt
1990,Northwest Territories,35,Buildings,Residential,,,,0.155672622,Mt
1990,Northwest Territories,40,Waste,,,,y,0.034515064,Mt
1990,Northwest Territories,41,Waste,Solid Waste,,,,0.030260855,Mt
1990,Northwest Territories,42,Waste,Wastewater,,,,0.004078074,Mt
1990,Northwest Territories,43,Waste,Waste Incineration,,,,0.000176135,Mt
1990,Northwest Territories,36,Agriculture,,,,y,0.002116952,Mt
1990,Northwest Territories,37,Agriculture,On Farm Fuel Use,,,,0.002116952,Mt
1991,Canada,0,National Inventory Total,,,,y,582.0312215,Mt
1991,Canada,1,Oil and Gas,,,,y,99.99263746,Mt
1991,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,81.4184071,Mt
1991,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,30.96971137,Mt
1991,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,21.81140779,Mt
1991,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,12.68759328,Mt
1991,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,8.907206218,Mt
1991,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.216608292,Mt
1991,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,15.62379578,Mt
1991,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,2.361697608,Mt
1991,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,8.963652569,Mt
1991,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,4.298445598,Mt
1991,Canada,44,Coal Production,,,,,4.466106577,Mt
1991,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,13.01349215,Mt
1991,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,18.57423036,Mt
1991,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,16.90916436,Mt
1991,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1.665065997,Mt
1991,Canada,16,Electricity,,,,,96.11273569,Mt
1991,Canada,17,Transport,,,,y,113.7629009,Mt
1991,Canada,18,Transport,Passenger Transport,,,y,77.03151722,Mt
1991,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,69.60219646,Mt
1991,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,7.429320754,Mt
1991,Canada,21,Transport,Freight Transport,,,y,29.00977269,Mt
1991,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,24.46077224,Mt
1991,Canada,23,Transport,Freight Transport,Aviation and Marine,,,4.549000447,Mt
1991,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,7.721611015,Mt
1991,Canada,25,Heavy Industry,,,,y,98.64436358,Mt
1991,Canada,26,Heavy Industry,Mining,,,,6.899965035,Mt
1991,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,18.4862786,Mt
1991,Canada,28,Heavy Industry,Pulp and Paper,,,,14.71007716,Mt
1991,Canada,29,Heavy Industry,Iron and Steel,,,,18.2114309,Mt
1991,Canada,30,Heavy Industry,Cement,,,,8.609526282,Mt
1991,Canada,31,Heavy Industry,Lime and Gypsum,,,,2.716354214,Mt
1991,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,,29.01073139,Mt
1991,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,y,29.14125396,Mt
1991,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,20.56467297,Mt
1991,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,6.02852815,Mt
1991,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,2.548052839,Mt
1991,Canada,33,Buildings,,,,y,71.44219123,Mt
1991,Canada,34,Buildings,Service Industry,,,,28.36859184,Mt
1991,Canada,35,Buildings,Residential,,,,43.07359938,Mt
1991,Canada,40,Waste,,,,y,18.99798565,Mt
1991,Canada,41,Waste,Solid Waste,,,,17.13841606,Mt
1991,Canada,42,Waste,Wastewater,,,,1.587408416,Mt
1991,Canada,43,Waste,Waste Incineration,,,,0.272161171,Mt
