Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
1992,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,y,1838.643164,kt
1992,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,235.5246431,kt
1992,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,235.5246431,kt
1992,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1603.118521,kt
1992,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,y,55.25541601,kt
1992,Manitoba,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.00452,kt
1992,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,55.25089601,kt
1992,Manitoba,16,Electricity,,,,,393.1389701,kt
1992,Manitoba,17,Transport,,,,y,4914.118421,kt
1992,Manitoba,18,Transport,Passenger Transport,,,y,3186.666985,kt
1992,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2756.219626,kt
1992,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,430.4473595,kt
1992,Manitoba,21,Transport,Freight Transport,,,y,1308.627145,kt
1992,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1223.874148,kt
1992,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,,84.75299681,kt
