Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2,CH4,N2O,HFCs,PFCs,SF6,NF3,CO2eq,Unit
1991,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,989.2491973,121.3835665,0.011070188,0,0,0,0,4390.92266,kt
1992,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,937.652533,122.799119,0.010863028,0,0,0,0,4378.906567,kt
1993,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1123.835201,131.8809523,0.01382475,0,0,0,0,4820.165426,kt
1994,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1461.593911,148.514993,0.016642742,0,0,0,0,5624.424042,kt
1995,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1455.724083,153.3854349,0.017019862,0,0,0,0,5755.026524,kt
1996,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1564.007277,162.1208458,0.017188447,0,0,0,0,6107.945897,kt
1997,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1607.028633,171.5972685,0.017576392,0,0,0,0,6416.409895,kt
1998,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1738.011914,171.9801766,0.017666007,0,0,0,0,6558.138351,kt
1999,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1476.935643,158.6512158,0.017386328,0,0,0,0,5923.777064,kt
2000,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1453.696548,162.7473763,0.017363617,0,0,0,0,6015.224443,kt
2001,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1460.439589,163.2624627,0.016184706,0,0,0,0,6036.077493,kt
2002,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1380.684424,162.1243191,0.01505067,0,0,0,0,5924.153787,kt
2003,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1283.620785,160.1507751,0.014237153,0,0,0,0,5771.615334,kt
2004,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1562.179573,162.6810395,0.019256331,0,0,0,0,6122.351607,kt
2005,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1759.479406,166.8169388,0.022897156,0,0,0,0,6436.421438,kt
2006,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1670.277016,170.102662,0.022499301,0,0,0,0,6439.113866,kt
2007,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1987.976891,177.8364329,0.024133896,0,0,0,0,6973.792496,kt
2008,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1904.249936,189.3360712,0.026962496,0,0,0,0,7212.80499,kt
2009,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1799.514323,190.1832314,0.028235824,0,0,0,0,7132.127296,kt
2010,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,2019.885421,202.4124681,0.029894937,0,0,0,0,7695.356686,kt
2011,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,2083.829708,225.2312708,0.031928182,0,0,0,0,8398.766259,kt
2012,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,2353.773298,267.4724848,0.034846173,0,0,0,0,9852.237108,kt
2013,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1837.162375,301.3816488,0.013387494,0,0,0,0,10279.39623,kt
2014,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,2199.10734,382.8615965,0.014481084,0,0,0,0,12923.06953,kt
2015,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,2091.669549,406.526162,0.014021763,0,0,0,0,13478.11785,kt
2016,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1647.14079,365.456022,0.012936856,0,0,0,0,11883.33767,kt
2017,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1682.378768,441.1421853,0.01404278,0,0,0,0,14038.08129,kt
2018,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1756.085629,451.5547594,0.016071626,0,0,0,0,14403.87787,kt
2019,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1663.109665,435.8783701,0.016587383,0,0,0,0,13872.09968,kt
2020,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1597.139107,288.2818285,0.015843048,0,0,0,0,9673.228712,kt
2021,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1567.255681,202.4092825,0.014038836,0,0,0,0,7238.435881,kt
2022,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1373.159475,189.0604732,0.013157751,0,0,0,0,6670.339529,kt
2023,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production, ,1362.83627,178.3045976,0.013949014,0,0,0,0,6359.061491,kt
1990,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,332.3864208,254.0937496,0.006442894,0,0,0,0,7448.718777,kt
1991,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,341.9981162,315.8416577,0.00621999,0,0,0,0,9187.212829,kt
1992,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,384.9650362,367.154281,0.007505108,0,0,0,0,10667.27376,kt
1993,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,743.4979664,429.6228329,0.01487754,0,0,0,0,12776.87983,kt
1994,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,668.176644,497.2521754,0.013315877,0,0,0,0,14594.76626,kt
1995,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,898.6622536,572.2174925,0.017061884,0,0,0,0,16925.27344,kt
1996,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,754.4551256,577.3759655,0.013464864,0,0,0,0,16924.55035,kt
1997,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1233.392903,645.1902046,0.022459714,0,0,0,0,19304.67046,kt
1998,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1105.156122,618.8098661,0.019025447,0,0,0,0,18436.87412,kt
1999,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1025.325681,623.4632979,0.019170774,0,0,0,0,18487.37828,kt
2000,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1591.783745,710.1199501,0.031209967,0,0,0,0,21483.41299,kt
2001,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1454.521226,727.8061765,0.027698208,0,0,0,0,21840.43419,kt
2002,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1294.697913,718.4658401,0.025892885,0,0,0,0,21418.60305,kt
2003,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1570.356042,719.8815327,0.030893823,0,0,0,0,21735.22582,kt
2004,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1799.885134,740.3354168,0.036796062,0,0,0,0,22539.02776,kt
2005,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1808.238724,719.0666327,0.040930049,0,0,0,0,21952.9509,kt
2006,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1777.276615,705.9372854,0.040345475,0,0,0,0,21554.21216,kt
2007,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,2284.310985,650.5633177,0.048226109,0,0,0,0,20512.8638,kt
2008,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,2040.552537,603.8343365,0.046363259,0,0,0,0,18960.20022,kt
2009,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,1979.146837,522.3158749,0.04652048,0,0,0,0,16616.31926,kt
2010,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,2111.253413,491.3083932,0.048112998,0,0,0,0,15880.63837,kt
2011,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,2237.427887,489.1469458,0.050647614,0,0,0,0,15946.96399,kt
2012,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,2542.925928,493.918553,0.059028234,0,0,0,0,16388.28789,kt
2013,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,3421.59939,486.4449892,0.078895823,0,0,0,0,17062.96648,kt
2014,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,3506.658164,497.9931215,0.077738389,0,0,0,0,17471.06624,kt
2015,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,3802.718845,472.5324783,0.082712041,0,0,0,0,17055.54693,kt
2016,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4152.920123,373.5365882,0.084278367,0,0,0,0,14634.27836,kt
2017,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4293.434614,390.2274786,0.088584466,0,0,0,0,15243.2789,kt
2018,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4509.712444,366.067239,0.096559746,0,0,0,0,14785.18347,kt
2019,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4455.220961,328.9137648,0.095980934,0,0,0,0,13690.24132,kt
2020,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4408.402718,236.1017003,0.087416752,0,0,0,0,11042.41576,kt
2021,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,4784.768731,273.4686048,0.091566914,0,0,0,0,12466.1549,kt
2022,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,5553.560594,252.8075324,0.106145659,0,0,0,0,12660.3001,kt
2023,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production, ,5778.085454,227.9008288,0.110111336,0,0,0,0,12188.48817,kt
1992,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,849.396219,18.26466876,0.121668552,0,0,0,0,1393.049111,kt
1993,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1355.296097,27.80135638,0.202902311,0,0,0,0,2187.503188,kt
1994,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1357.56347,27.74752694,0.203054434,0,0,0,0,2188.303649,kt
1995,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1427.68252,23.77464935,0.198124624,0,0,0,0,2145.875727,kt
1996,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1351.363,24.93891247,0.198123218,0,0,0,0,2102.155202,kt
1997,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1232.177433,23.744881,0.214923178,0,0,0,0,1953.988743,kt
1998,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1262.709088,24.31120641,0.215660894,0,0,0,0,2000.573005,kt
1999,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1502.864698,25.37667026,0.238383633,0,0,0,0,2276.583127,kt
2000,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1991.327446,17.56624167,0.244276863,0,0,0,0,2547.915581,kt
2001,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2050.376808,12.50449074,0.250231031,0,0,0,0,2466.813772,kt
2002,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2059.477923,13.82739446,0.23169182,0,0,0,0,2508.0433,kt
2003,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2066.836197,18.97912192,0.255204665,0,0,0,0,2665.880847,kt
2004,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2343.396853,15.62777478,0.232092147,0,0,0,0,2842.478965,kt
2005,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2291.502476,9.687206583,0.237428802,0,0,0,0,2625.662893,kt
2006,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2362.796885,11.11269267,0.251957679,0,0,0,0,2740.721065,kt
2007,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2196.145471,13.93624101,0.218734492,0,0,0,0,2644.32486,kt
2008,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1724.975539,10.96944427,0.248972043,0,0,0,0,2098.09757,kt
2009,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2018.80438,1.223061636,0.263950954,0,0,0,0,2122.997109,kt
2010,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1741.038599,1.078696774,0.232556781,0,0,0,0,1832.869655,kt
2011,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1929.806075,1.149350634,0.247928484,0,0,0,0,2027.688941,kt
2012,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2138.215342,1.277928231,0.275791785,0,0,0,0,2247.082156,kt
2013,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1973.901321,5.87187417,0.237036513,0,0,0,0,2201.128473,kt
2014,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1958.04536,4.833477802,0.354850323,0,0,0,0,2187.418074,kt
2015,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2056.256737,1.15751491,0.249340695,0,0,0,0,2154.742439,kt
2016,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2131.023021,1.201670494,0.258562956,0,0,0,0,2233.188978,kt
2017,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,1998.813016,1.135538539,0.244057459,0,0,0,0,2095.283322,kt
2018,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2176.275238,1.25096589,0.26838732,0,0,0,0,2282.424923,kt
2019,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2184.200932,1.239197474,0.268264003,0,0,0,0,2289.988422,kt
2020,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2019.937716,1.027904134,0.224979871,0,0,0,0,2108.338697,kt
2021,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2262.386101,1.307167566,0.28361669,0,0,0,0,2374.145216,kt
2022,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2132.825391,1.139966254,0.248634831,0,0,0,0,2230.632676,kt
2023,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",, y,2140.39996,1.209772054,0.26227677,0,0,0,0,2243.776921,kt
1992,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,849.396219,18.26466876,0.121668552,0,0,0,0,1393.049111,kt
1993,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1355.296097,27.80135638,0.202902311,0,0,0,0,2187.503188,kt
1994,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1357.56347,27.74752694,0.203054434,0,0,0,0,2188.303649,kt
1995,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1427.68252,23.77464935,0.198124624,0,0,0,0,2145.875727,kt
1996,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1351.363,24.93891247,0.198123218,0,0,0,0,2102.155202,kt
1997,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1232.177433,23.744881,0.214923178,0,0,0,0,1953.988743,kt
1998,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1262.709088,24.31120641,0.215660894,0,0,0,0,2000.573005,kt
1999,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1502.864698,25.37667026,0.238383633,0,0,0,0,2276.583127,kt
2000,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1991.327446,17.56624167,0.244276863,0,0,0,0,2547.915581,kt
2001,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2050.376808,12.50449074,0.250231031,0,0,0,0,2466.813772,kt
2002,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2059.477923,13.82739446,0.23169182,0,0,0,0,2508.0433,kt
2003,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2066.836197,18.97912192,0.255204665,0,0,0,0,2665.880847,kt
2004,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2343.396853,15.62777478,0.232092147,0,0,0,0,2842.478965,kt
2005,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2291.502476,9.687206583,0.237428802,0,0,0,0,2625.662893,kt
2006,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2362.796885,11.11269267,0.251957679,0,0,0,0,2740.721065,kt
2007,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2196.145471,13.93624101,0.218734492,0,0,0,0,2644.32486,kt
2008,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1724.975539,10.96944427,0.248972043,0,0,0,0,2098.09757,kt
2009,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2018.80438,1.223061636,0.263950954,0,0,0,0,2122.997109,kt
2010,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1741.038599,1.078696774,0.232556781,0,0,0,0,1832.869655,kt
2011,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1929.806075,1.149350634,0.247928484,0,0,0,0,2027.688941,kt
2012,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2138.215342,1.277928231,0.275791785,0,0,0,0,2247.082156,kt
2013,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1973.901321,5.87187417,0.237036513,0,0,0,0,2201.128473,kt
2014,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,1958.04536,4.833477802,0.354850323,0,0,0,0,2187.418074,kt
2015,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading, ,2056.256737,1.15751491,0.249340695,0,0,0,0,2154.742439,kt
